entity_name,variable_name,period_label,aggregation_rule,aggregated_value,first_value,last_value,obs_count
Falz,Facebook_talks_daily,Q1_2026,sum,209562.0,15167.0,42003.0,11
Falz,Facebook_talks_daily,Q2_2025,sum,39793.0,1056.0,5683.0,14
Falz,Facebook_talks_daily,Q3_2025,sum,2511.0,2511.0,2511.0,1
Falz,Facebook_talks_daily,Q4_2025,sum,314800.0,36485.0,28950.0,11
Falz,Instagram_followers_daily,Q1_2025,net_change,-106016.0,9266877.0,9160861.0,37
Falz,Instagram_followers_daily,Q1_2026,net_change,-15141.0,9080102.0,9064961.0,10
Falz,Instagram_followers_daily,Q2_2025,net_change,-73385.0,9156542.0,9083157.0,38
Falz,Instagram_followers_daily,Q3_2025,net_change,0.0,9073931.0,9073931.0,1
Falz,Instagram_followers_daily,Q4_2025,net_change,5231.0,9099791.0,9105022.0,3
Falz,Spotify_followers_daily,Q1_2025,net_change,41838.0,1222228.0,1264066.0,90
Falz,Spotify_followers_daily,Q1_2026,net_change,19565.0,1366180.0,1385745.0,90
Falz,Spotify_followers_daily,Q2_2025,net_change,33934.0,1264442.0,1298376.0,91
Falz,Spotify_followers_daily,Q3_2025,net_change,36823.0,1298637.0,1335460.0,92
Falz,Spotify_followers_daily,Q4_2025,net_change,30091.0,1335760.0,1365851.0,92
Falz,Spotify_monthly_listeners_daily,Q1_2025,net_change,-123591.0,722283.0,598692.0,90
Falz,Spotify_monthly_listeners_daily,Q1_2026,net_change,-50684.0,784297.0,733613.0,90
Falz,Spotify_monthly_listeners_daily,Q2_2025,net_change,366151.0,600098.0,966249.0,91
Falz,Spotify_monthly_listeners_daily,Q3_2025,net_change,-213942.0,964731.0,750789.0,92
Falz,Spotify_monthly_listeners_daily,Q4_2025,net_change,34090.0,750857.0,784947.0,92
Falz,Spotify_popularity_daily,Q1_2025,last_value,51.0,53.0,51.0,76
Falz,Spotify_popularity_daily,Q1_2026,last_value,51.0,52.0,51.0,69
Falz,Spotify_popularity_daily,Q2_2025,last_value,57.0,51.0,57.0,45
Falz,Spotify_popularity_daily,Q3_2025,last_value,54.0,57.0,54.0,76
Falz,Spotify_popularity_daily,Q4_2025,last_value,52.0,54.0,52.0,77
Falz,TikTok_followers_daily,Q1_2025,net_change,-6251.0,1040397.0,1034146.0,90
Falz,TikTok_followers_daily,Q1_2026,net_change,0.0,1200000.0,1200000.0,90
Falz,TikTok_followers_daily,Q2_2025,net_change,83016.0,1035366.0,1118382.0,91
Falz,TikTok_followers_daily,Q3_2025,net_change,66911.0,1119118.0,1186029.0,92
Falz,TikTok_followers_daily,Q4_2025,net_change,13235.0,1186765.0,1200000.0,89
Falz,TikTok_likes_daily,Q1_2025,net_change,68461.0,5011539.0,5080000.0,90
Falz,TikTok_likes_daily,Q1_2026,net_change,584516.0,9135484.0,9720000.0,90
Falz,TikTok_likes_daily,Q2_2025,net_change,1076374.0,5080769.0,6157143.0,91
Falz,TikTok_likes_daily,Q3_2025,net_change,1514285.0,6185715.0,7700000.0,92
Falz,TikTok_likes_daily,Q4_2025,net_change,1397453.0,7731579.0,9129032.0,92
Falz,Twitter_followers_daily,Q1_2026,net_change,-873.0,2964037.0,2963164.0,6
Falz,Wikipedia_views_daily,Q1_2025,sum,9879.0,178.0,89.0,90
Falz,Wikipedia_views_daily,Q1_2026,sum,8913.0,181.0,68.0,83
Falz,Wikipedia_views_daily,Q2_2025,sum,12584.0,124.0,114.0,91
Falz,Wikipedia_views_daily,Q3_2025,sum,12958.0,95.0,91.0,90
Falz,Wikipedia_views_daily,Q4_2025,sum,8921.0,74.0,169.0,90
Falz,YouTube_artist_daily_views,Q1_2025,sum,2039165.0,33157.0,41646.0,55
Falz,YouTube_artist_daily_views,Q1_2026,sum,2836801.0,37952.0,41454.0,75
Falz,YouTube_artist_daily_views,Q2_2025,sum,2015095.0,36431.0,44414.0,45
Falz,YouTube_artist_daily_views,Q3_2025,sum,2204884.0,43951.0,39722.0,45
Falz,YouTube_artist_daily_views,Q4_2025,sum,1974368.0,40947.0,39445.0,45
Falz,YouTube_artist_monthly_views,Q1_2025,sum,56981943.0,946937.0,1050371.0,55
Falz,YouTube_artist_monthly_views,Q1_2026,sum,43893810.0,1087322.0,1044144.0,41
Falz,YouTube_artist_monthly_views,Q2_2025,sum,54851462.0,1052685.0,1295042.0,45
Falz,YouTube_artist_monthly_views,Q3_2025,sum,62529753.0,1268588.0,1238367.0,45
Falz,YouTube_artist_monthly_views,Q4_2025,sum,55251519.0,1227702.0,1084412.0,45
Falz,YouTube_channel_views_daily,Q1_2025,sum,10214760536.0,112863100.0,114159144.0,90
Falz,YouTube_channel_views_daily,Q1_2026,sum,10698055232.0,118251440.0,119508560.0,90
Falz,YouTube_channel_views_daily,Q2_2025,sum,10451240250.0,114175400.0,115545976.0,91
Falz,YouTube_channel_views_daily,Q3_2025,sum,10696691370.0,115561250.0,116961030.0,92
Falz,YouTube_channel_views_daily,Q4_2025,sum,10820097840.0,116973700.0,118238344.0,92
Falz,YouTube_subscribers_daily,Q1_2025,net_change,-734.0,363222.0,362488.0,90
Falz,YouTube_subscribers_daily,Q1_2026,net_change,-295.0,360295.0,360000.0,90
Falz,YouTube_subscribers_daily,Q2_2025,net_change,-720.0,362480.0,361760.0,91
Falz,YouTube_subscribers_daily,Q3_2025,net_change,-752.0,361752.0,361000.0,92
Falz,YouTube_subscribers_daily,Q4_2025,net_change,-689.0,360992.0,360303.0,92
Fela Kuti,Bandsintown_followers_daily,Q1_2025,net_change,4968.0,128255.0,133223.0,90
Fela Kuti,Bandsintown_followers_daily,Q2_2025,net_change,-133363.0,133363.0,0.0,32
Fela Kuti,Bandsintown_followers_daily,Q3_2025,net_change,6255.0,139948.0,146203.0,31
Fela Kuti,Bandsintown_followers_daily,Q4_2025,net_change,3771.0,146333.0,150104.0,16
Fela Kuti,Deezer_fans_daily,Q1_2025,net_change,1286.0,191897.0,193183.0,80
Fela Kuti,Deezer_fans_daily,Q1_2026,net_change,2086.0,198886.0,200972.0,90
Fela Kuti,Deezer_fans_daily,Q2_2025,net_change,1105.0,193193.0,194298.0,88
Fela Kuti,Deezer_fans_daily,Q3_2025,net_change,2312.0,194325.0,196637.0,92
Fela Kuti,Deezer_fans_daily,Q4_2025,net_change,2195.0,196662.0,198857.0,92
Fela Kuti,Facebook_followers_daily,Q1_2025,net_change,-7733.0,724015.0,716282.0,56
Fela Kuti,Facebook_followers_daily,Q1_2026,net_change,34000.0,699000.0,733000.0,29
Fela Kuti,Facebook_followers_daily,Q2_2025,net_change,-1982.0,716158.0,714176.0,14
Fela Kuti,Facebook_followers_daily,Q3_2025,net_change,0.0,701000.0,701000.0,1
Fela Kuti,Facebook_followers_daily,Q4_2025,net_change,3000.0,696000.0,699000.0,41
Fela Kuti,Facebook_likes_daily,Q1_2025,net_change,-7733.0,724015.0,716282.0,56
Fela Kuti,Facebook_likes_daily,Q1_2026,net_change,733716.0,0.0,733716.0,29
Fela Kuti,Facebook_likes_daily,Q2_2025,net_change,-1982.0,716158.0,714176.0,14
Fela Kuti,Facebook_likes_daily,Q3_2025,net_change,0.0,0.0,0.0,1
Fela Kuti,Facebook_likes_daily,Q4_2025,net_change,0.0,0.0,0.0,41
Fela Kuti,Facebook_talks_daily,Q1_2025,sum,10490.0,211.0,174.0,56
Fela Kuti,Facebook_talks_daily,Q1_2026,sum,548911.0,1423.0,11850.0,29
Fela Kuti,Facebook_talks_daily,Q2_2025,sum,2218.0,171.0,123.0,14
Fela Kuti,Facebook_talks_daily,Q3_2025,sum,270.0,270.0,270.0,1
Fela Kuti,Facebook_talks_daily,Q4_2025,sum,191624.0,1168.0,1546.0,41
Fela Kuti,Instagram_followers_daily,Q1_2025,net_change,-8219.0,262419.0,254200.0,89
Fela Kuti,Instagram_followers_daily,Q1_2026,net_change,14836.0,274686.0,289522.0,88
Fela Kuti,Instagram_followers_daily,Q2_2025,net_change,-5909.0,254126.0,248217.0,89
Fela Kuti,Instagram_followers_daily,Q3_2025,net_change,-1797.0,248193.0,246396.0,60
Fela Kuti,Instagram_followers_daily,Q4_2025,net_change,28193.0,246355.0,274548.0,82
Fela Kuti,Soundcloud_followers_daily,Q1_2026,net_change,434.0,13825.0,14259.0,90
Fela Kuti,Soundcloud_followers_daily,Q2_2025,net_change,43.0,12907.0,12950.0,5
Fela Kuti,Soundcloud_followers_daily,Q4_2025,net_change,441.0,13377.0,13818.0,52
Fela Kuti,Spotify_followers_daily,Q1_2025,net_change,18468.0,610930.0,629398.0,90
Fela Kuti,Spotify_followers_daily,Q1_2026,net_change,30794.0,693290.0,724084.0,90
Fela Kuti,Spotify_followers_daily,Q2_2025,net_change,19741.0,629603.0,649344.0,91
Fela Kuti,Spotify_followers_daily,Q3_2025,net_change,18837.0,649707.0,668544.0,92
Fela Kuti,Spotify_followers_daily,Q4_2025,net_change,24324.0,668673.0,692997.0,92
Fela Kuti,Spotify_monthly_listeners_daily,Q1_2025,net_change,88287.0,441520.0,529807.0,90
Fela Kuti,Spotify_monthly_listeners_daily,Q1_2026,net_change,18543.0,437983.0,456526.0,90
Fela Kuti,Spotify_monthly_listeners_daily,Q2_2025,net_change,-60212.0,528339.0,468127.0,91
Fela Kuti,Spotify_monthly_listeners_daily,Q3_2025,net_change,-31955.0,469039.0,437084.0,92
Fela Kuti,Spotify_monthly_listeners_daily,Q4_2025,net_change,2479.0,435381.0,437860.0,92
Fela Kuti,Spotify_popularity_daily,Q1_2025,last_value,50.0,50.0,50.0,84
Fela Kuti,Spotify_popularity_daily,Q1_2026,last_value,49.0,50.0,49.0,80
Fela Kuti,Spotify_popularity_daily,Q2_2025,last_value,51.0,50.0,51.0,65
Fela Kuti,Spotify_popularity_daily,Q3_2025,last_value,51.0,51.0,51.0,89
Fela Kuti,Spotify_popularity_daily,Q4_2025,last_value,50.0,51.0,50.0,76
Fela Kuti,TikTok_followers_daily,Q1_2025,net_change,1721.0,23929.0,25650.0,90
Fela Kuti,TikTok_followers_daily,Q1_2026,net_change,13780.0,44520.0,58300.0,90
Fela Kuti,TikTok_followers_daily,Q2_2025,net_change,1332.0,25675.0,27007.0,91
Fela Kuti,TikTok_followers_daily,Q3_2025,net_change,716.0,27013.0,27729.0,92
Fela Kuti,TikTok_followers_daily,Q4_2025,net_change,16657.0,27743.0,44400.0,92
Fela Kuti,TikTok_likes_daily,Q1_2025,net_change,11300.0,103700.0,115000.0,90
Fela Kuti,TikTok_likes_daily,Q1_2026,net_change,188460.0,295040.0,483500.0,90
Fela Kuti,TikTok_likes_daily,Q2_2025,net_change,10600.0,115100.0,125700.0,91
Fela Kuti,TikTok_likes_daily,Q3_2025,net_change,8900.0,125800.0,134700.0,92
Fela Kuti,TikTok_likes_daily,Q4_2025,net_change,159000.0,134800.0,293800.0,92
Fela Kuti,Twitter_followers_daily,Q1_2025,net_change,-697.0,73185.0,72488.0,70
Fela Kuti,Twitter_followers_daily,Q1_2026,net_change,398.0,70917.0,71315.0,72
Fela Kuti,Twitter_followers_daily,Q2_2025,net_change,-477.0,72507.0,72030.0,71
Fela Kuti,Twitter_followers_daily,Q3_2025,net_change,-525.0,72026.0,71501.0,64
Fela Kuti,Twitter_followers_daily,Q4_2025,net_change,-562.0,71496.0,70934.0,88
Fela Kuti,Wikipedia_views_daily,Q1_2025,sum,154398.0,1600.0,1704.0,90
Fela Kuti,Wikipedia_views_daily,Q1_2026,sum,190371.0,1687.0,1314.0,83
Fela Kuti,Wikipedia_views_daily,Q2_2025,sum,166858.0,1618.0,2248.0,91
Fela Kuti,Wikipedia_views_daily,Q3_2025,sum,147131.0,2545.0,1307.0,92
Fela Kuti,Wikipedia_views_daily,Q4_2025,sum,309130.0,1452.0,1745.0,92
Fela Kuti,YouTube_artist_daily_views,Q1_2025,sum,899751.0,17964.0,23423.0,48
Fela Kuti,YouTube_artist_daily_views,Q1_2026,sum,2061893.0,22189.0,23549.0,72
Fela Kuti,YouTube_artist_daily_views,Q2_2025,sum,947248.0,20446.0,21741.0,45
Fela Kuti,YouTube_artist_daily_views,Q3_2025,sum,980768.0,22962.0,20974.0,44
Fela Kuti,YouTube_artist_daily_views,Q4_2025,sum,1095108.0,23498.0,29707.0,46
Fela Kuti,YouTube_artist_monthly_views,Q1_2025,sum,23662009.0,519563.0,551337.0,48
Fela Kuti,YouTube_artist_monthly_views,Q1_2026,sum,33477493.0,628572.0,711263.0,41
Fela Kuti,YouTube_artist_monthly_views,Q2_2025,sum,26158469.0,560881.0,627673.0,45
Fela Kuti,YouTube_artist_monthly_views,Q3_2025,sum,27348343.0,625928.0,626073.0,44
Fela Kuti,YouTube_artist_monthly_views,Q4_2025,sum,30102572.0,630675.0,629707.0,46
Fela Kuti,YouTube_channel_views_daily,Q1_2025,sum,3733570036.0,44267476.0,37783840.0,90
Fela Kuti,YouTube_channel_views_daily,Q1_2026,sum,4189159724.0,45066710.0,47643460.0,90
Fela Kuti,YouTube_channel_views_daily,Q2_2025,sum,3549645208.0,37798580.0,40213224.0,91
Fela Kuti,YouTube_channel_views_daily,Q3_2025,sum,3802683406.0,40247200.0,42527268.0,92
Fela Kuti,YouTube_channel_views_daily,Q4_2025,sum,4032497902.0,42550504.0,45042390.0,92
Fela Kuti,YouTube_subscribers_daily,Q1_2025,net_change,5808.0,227059.0,232867.0,90
Fela Kuti,YouTube_subscribers_daily,Q1_2026,net_change,7812.0,256188.0,264000.0,90
Fela Kuti,YouTube_subscribers_daily,Q2_2025,net_change,7984.0,232933.0,240917.0,91
Fela Kuti,YouTube_subscribers_daily,Q3_2025,net_change,7278.0,241000.0,248278.0,92
Fela Kuti,YouTube_subscribers_daily,Q4_2025,net_change,7792.0,248333.0,256125.0,92
Fireboy DML,Bandsintown_followers_daily,Q1_2025,net_change,3716.0,28172.0,31888.0,90
Fireboy DML,Bandsintown_followers_daily,Q2_2025,net_change,5393.0,31888.0,37281.0,31
Fireboy DML,Bandsintown_followers_daily,Q3_2025,net_change,6022.0,37545.0,43567.0,31
Fireboy DML,Bandsintown_followers_daily,Q4_2025,net_change,2613.0,43723.0,46336.0,15
Fireboy DML,Deezer_fans_daily,Q1_2025,net_change,5624.0,323652.0,329276.0,89
Fireboy DML,Deezer_fans_daily,Q1_2026,net_change,3634.0,344532.0,348166.0,90
Fireboy DML,Deezer_fans_daily,Q2_2025,net_change,5532.0,329322.0,334854.0,89
Fireboy DML,Deezer_fans_daily,Q3_2025,net_change,5400.0,334921.0,340321.0,91
Fireboy DML,Deezer_fans_daily,Q4_2025,net_change,4110.0,340380.0,344490.0,92
Fireboy DML,Facebook_followers_daily,Q3_2025,net_change,0.0,3600000.0,3600000.0,42
Fireboy DML,Facebook_followers_daily,Q4_2025,net_change,-100000.0,3600000.0,3500000.0,54
Fireboy DML,Facebook_likes_daily,Q3_2025,net_change,0.0,0.0,0.0,42
Fireboy DML,Facebook_likes_daily,Q4_2025,net_change,0.0,0.0,0.0,54
Fireboy DML,Facebook_talks_daily,Q3_2025,sum,146290.0,3834.0,2577.0,42
Fireboy DML,Facebook_talks_daily,Q4_2025,sum,179128.0,2542.0,3399.0,54
Fireboy DML,Instagram_followers_daily,Q1_2025,net_change,-101733.0,5178887.0,5077154.0,89
Fireboy DML,Instagram_followers_daily,Q1_2026,net_change,-27398.0,4935626.0,4908228.0,89
Fireboy DML,Instagram_followers_daily,Q2_2025,net_change,-79210.0,5076794.0,4997584.0,89
Fireboy DML,Instagram_followers_daily,Q3_2025,net_change,-65844.0,4996759.0,4930915.0,60
Fireboy DML,Instagram_followers_daily,Q4_2025,net_change,2967.0,4933324.0,4936291.0,82
Fireboy DML,Soundcloud_followers_daily,Q1_2025,net_change,1074.0,38858.0,39932.0,87
Fireboy DML,Soundcloud_followers_daily,Q1_2026,net_change,916.0,42889.0,43805.0,90
Fireboy DML,Soundcloud_followers_daily,Q2_2025,net_change,979.0,39942.0,40921.0,91
Fireboy DML,Soundcloud_followers_daily,Q3_2025,net_change,988.0,40931.0,41919.0,92
Fireboy DML,Soundcloud_followers_daily,Q4_2025,net_change,948.0,41927.0,42875.0,84
Fireboy DML,Spotify_followers_daily,Q1_2025,net_change,370507.0,3531909.0,3902416.0,90
Fireboy DML,Spotify_followers_daily,Q1_2026,net_change,290578.0,4856780.0,5147358.0,90
Fireboy DML,Spotify_followers_daily,Q2_2025,net_change,311222.0,3906336.0,4217558.0,91
Fireboy DML,Spotify_followers_daily,Q3_2025,net_change,311856.0,4220177.0,4532033.0,92
Fireboy DML,Spotify_followers_daily,Q4_2025,net_change,318013.0,4535005.0,4853018.0,92
Fireboy DML,Spotify_monthly_listeners_daily,Q1_2025,net_change,-727114.0,7931817.0,7204703.0,90
Fireboy DML,Spotify_monthly_listeners_daily,Q1_2026,net_change,-218227.0,8428998.0,8210771.0,90
Fireboy DML,Spotify_monthly_listeners_daily,Q2_2025,net_change,861274.0,7239259.0,8100533.0,91
Fireboy DML,Spotify_monthly_listeners_daily,Q3_2025,net_change,1071699.0,8109876.0,9181575.0,92
Fireboy DML,Spotify_monthly_listeners_daily,Q4_2025,net_change,-743004.0,9170508.0,8427504.0,92
Fireboy DML,Spotify_popularity_daily,Q1_2025,last_value,72.0,73.0,72.0,67
Fireboy DML,Spotify_popularity_daily,Q1_2026,last_value,70.0,72.0,70.0,80
Fireboy DML,Spotify_popularity_daily,Q2_2025,last_value,73.0,72.0,73.0,42
Fireboy DML,Spotify_popularity_daily,Q3_2025,last_value,74.0,73.0,74.0,87
Fireboy DML,Spotify_popularity_daily,Q4_2025,last_value,72.0,74.0,72.0,76
Fireboy DML,TikTok_followers_daily,Q1_2025,net_change,46025.0,582575.0,628600.0,90
Fireboy DML,TikTok_followers_daily,Q1_2026,net_change,-9986.0,800486.0,790500.0,90
Fireboy DML,TikTok_followers_daily,Q2_2025,net_change,53700.0,629800.0,683500.0,91
Fireboy DML,TikTok_followers_daily,Q3_2025,net_change,69680.0,683600.0,753280.0,92
Fireboy DML,TikTok_followers_daily,Q4_2025,net_change,46194.0,754320.0,800514.0,92
Fireboy DML,TikTok_likes_daily,Q1_2025,net_change,686029.0,4376471.0,5062500.0,90
Fireboy DML,TikTok_likes_daily,Q1_2026,net_change,60811.0,8239189.0,8300000.0,90
Fireboy DML,TikTok_likes_daily,Q2_2025,net_change,775000.0,5068750.0,5843750.0,91
Fireboy DML,TikTok_likes_daily,Q3_2025,net_change,1416666.0,5850001.0,7266667.0,92
Fireboy DML,TikTok_likes_daily,Q4_2025,net_change,960060.0,7277778.0,8237838.0,92
Fireboy DML,Twitter_followers_daily,Q1_2025,net_change,60495.0,5124770.0,5185265.0,74
Fireboy DML,Twitter_followers_daily,Q1_2026,net_change,-15662.0,5222889.0,5207227.0,80
Fireboy DML,Twitter_followers_daily,Q2_2025,net_change,30091.0,5186253.0,5216344.0,73
Fireboy DML,Twitter_followers_daily,Q3_2025,net_change,7259.0,5216409.0,5223668.0,67
Fireboy DML,Twitter_followers_daily,Q4_2025,net_change,-769.0,5223849.0,5223080.0,90
Fireboy DML,Wikipedia_views_daily,Q1_2025,sum,23239.0,286.0,246.0,90
Fireboy DML,Wikipedia_views_daily,Q1_2026,sum,18516.0,215.0,171.0,81
Fireboy DML,Wikipedia_views_daily,Q2_2025,sum,25443.0,221.0,170.0,91
Fireboy DML,Wikipedia_views_daily,Q3_2025,sum,18806.0,183.0,228.0,92
Fireboy DML,Wikipedia_views_daily,Q4_2025,sum,19226.0,197.0,208.0,92
Fireboy DML,YouTube_artist_daily_views,Q1_2025,sum,50333725.0,608265.0,611508.0,78
Fireboy DML,YouTube_artist_daily_views,Q1_2026,sum,57654528.0,845758.0,712904.0,75
Fireboy DML,YouTube_artist_daily_views,Q2_2025,sum,34927187.0,615396.0,732315.0,45
Fireboy DML,YouTube_artist_daily_views,Q3_2025,sum,36258587.0,798025.0,859748.0,45
Fireboy DML,YouTube_artist_daily_views,Q4_2025,sum,36809565.0,839152.0,823495.0,46
Fireboy DML,YouTube_artist_monthly_views,Q1_2025,sum,1426572936.0,18397214.0,17834410.0,78
Fireboy DML,YouTube_artist_monthly_views,Q1_2026,sum,956019691.0,23226168.0,20736150.0,43
Fireboy DML,YouTube_artist_monthly_views,Q2_2025,sum,948938102.0,17770615.0,21397662.0,45
Fireboy DML,YouTube_artist_monthly_views,Q3_2025,sum,1002704285.0,21473627.0,22229238.0,45
Fireboy DML,YouTube_artist_monthly_views,Q4_2025,sum,1018899115.0,22382718.0,22943067.0,46
Fireboy DML,YouTube_channel_views_daily,Q1_2025,sum,93342730870.0,1016198200.0,1056557440.0,90
Fireboy DML,YouTube_channel_views_daily,Q1_2026,sum,111260313400.0,1214336600.0,1256404000.0,90
Fireboy DML,YouTube_channel_views_daily,Q2_2025,sum,97291007100.0,1056881100.0,1109469700.0,91
Fireboy DML,YouTube_channel_views_daily,Q3_2025,sum,104388195100.0,1110043300.0,1160276400.0,92
Fireboy DML,YouTube_channel_views_daily,Q4_2025,sum,109188222300.0,1160833500.0,1213761200.0,92
Fireboy DML,YouTube_subscribers_daily,Q1_2025,net_change,43809.0,1839048.0,1882857.0,90
Fireboy DML,YouTube_subscribers_daily,Q1_2026,net_change,31364.0,2028636.0,2060000.0,90
Fireboy DML,YouTube_subscribers_daily,Q2_2025,net_change,46167.0,1883333.0,1929500.0,91
Fireboy DML,YouTube_subscribers_daily,Q3_2025,net_change,48500.0,1930000.0,1978500.0,92
Fireboy DML,YouTube_subscribers_daily,Q4_2025,net_change,49182.0,1979000.0,2028182.0,92
Flavour,Deezer_fans_daily,Q1_2025,net_change,469.0,85854.0,86323.0,90
Flavour,Deezer_fans_daily,Q1_2026,net_change,607.0,87988.0,88595.0,90
Flavour,Deezer_fans_daily,Q2_2025,net_change,544.0,86329.0,86873.0,91
Flavour,Deezer_fans_daily,Q3_2025,net_change,548.0,86877.0,87425.0,92
Flavour,Deezer_fans_daily,Q4_2025,net_change,552.0,87430.0,87982.0,92
Flavour,Facebook_followers_daily,Q1_2025,net_change,-55.0,16856.0,16801.0,56
Flavour,Facebook_followers_daily,Q1_2026,net_change,0.0,16000.0,16000.0,26
Flavour,Facebook_followers_daily,Q2_2025,net_change,-16.0,16801.0,16785.0,14
Flavour,Facebook_followers_daily,Q3_2025,net_change,0.0,16000.0,16000.0,1
Flavour,Facebook_followers_daily,Q4_2025,net_change,0.0,16000.0,16000.0,28
Flavour,Facebook_likes_daily,Q1_2025,net_change,-35.0,16457.0,16422.0,56
Flavour,Facebook_likes_daily,Q1_2026,net_change,16612.0,0.0,16612.0,26
Flavour,Facebook_likes_daily,Q2_2025,net_change,-8.0,16422.0,16414.0,14
Flavour,Facebook_likes_daily,Q3_2025,net_change,0.0,0.0,0.0,1
Flavour,Facebook_likes_daily,Q4_2025,net_change,0.0,0.0,0.0,28
Flavour,Facebook_talks_daily,Q1_2025,sum,12.0,0.0,0.0,56
Flavour,Facebook_talks_daily,Q1_2026,sum,35.0,0.0,3.0,26
Flavour,Facebook_talks_daily,Q2_2025,sum,3.0,0.0,0.0,14
Flavour,Facebook_talks_daily,Q3_2025,sum,1.0,1.0,1.0,1
Flavour,Facebook_talks_daily,Q4_2025,sum,14.0,0.0,0.0,28
Flavour,Instagram_followers_daily,Q1_2025,net_change,-28055.0,5166558.0,5138503.0,88
Flavour,Instagram_followers_daily,Q1_2026,net_change,13070.0,5159347.0,5172417.0,89
Flavour,Instagram_followers_daily,Q2_2025,net_change,-16743.0,5138199.0,5121456.0,89
Flavour,Instagram_followers_daily,Q3_2025,net_change,-14104.0,5121918.0,5107814.0,60
Flavour,Instagram_followers_daily,Q4_2025,net_change,52023.0,5107358.0,5159381.0,81
Flavour,Soundcloud_followers_daily,Q1_2026,net_change,81.0,3962.0,4043.0,90
Flavour,Soundcloud_followers_daily,Q2_2025,net_change,20.0,3685.0,3705.0,6
Flavour,Soundcloud_followers_daily,Q4_2025,net_change,83.0,3878.0,3961.0,38
Flavour,Spotify_followers_daily,Q1_2025,net_change,61280.0,814564.0,875844.0,90
Flavour,Spotify_followers_daily,Q1_2026,net_change,52436.0,1074083.0,1126519.0,90
Flavour,Spotify_followers_daily,Q2_2025,net_change,62087.0,876385.0,938472.0,91
Flavour,Spotify_followers_daily,Q3_2025,net_change,67672.0,939049.0,1006721.0,92
Flavour,Spotify_followers_daily,Q4_2025,net_change,65904.0,1007372.0,1073276.0,92
Flavour,Spotify_monthly_listeners_daily,Q1_2025,net_change,-125881.0,970118.0,844237.0,90
Flavour,Spotify_monthly_listeners_daily,Q1_2026,net_change,36679.0,1399326.0,1436005.0,90
Flavour,Spotify_monthly_listeners_daily,Q2_2025,net_change,60226.0,846270.0,906496.0,91
Flavour,Spotify_monthly_listeners_daily,Q3_2025,net_change,14123.0,906093.0,920216.0,92
Flavour,Spotify_monthly_listeners_daily,Q4_2025,net_change,474882.0,919164.0,1394046.0,92
Flavour,Spotify_popularity_daily,Q1_2025,last_value,56.0,58.0,56.0,85
Flavour,Spotify_popularity_daily,Q1_2026,last_value,60.0,62.0,60.0,76
Flavour,Spotify_popularity_daily,Q2_2025,last_value,58.0,56.0,58.0,65
Flavour,Spotify_popularity_daily,Q3_2025,last_value,59.0,58.0,59.0,88
Flavour,Spotify_popularity_daily,Q4_2025,last_value,61.0,59.0,61.0,79
Flavour,TikTok_followers_daily,Q1_2025,net_change,515969.0,1885106.0,2401075.0,90
Flavour,TikTok_followers_daily,Q1_2026,net_change,88889.0,2811111.0,2900000.0,90
Flavour,TikTok_followers_daily,Q2_2025,net_change,96774.0,2402151.0,2498925.0,91
Flavour,TikTok_followers_daily,Q3_2025,net_change,56173.0,2500000.0,2556173.0,92
Flavour,TikTok_followers_daily,Q4_2025,net_change,250618.0,2556790.0,2807408.0,92
Flavour,TikTok_likes_daily,Q1_2025,net_change,2203750.0,9156250.0,11360000.0,90
Flavour,TikTok_likes_daily,Q1_2026,net_change,2411538.0,16738462.0,19150000.0,90
Flavour,TikTok_likes_daily,Q2_2025,net_change,903334.0,11380000.0,12283334.0,91
Flavour,TikTok_likes_daily,Q3_2025,net_change,618604.0,12300000.0,12918604.0,92
Flavour,TikTok_likes_daily,Q4_2025,net_change,3769052.0,12923256.0,16692308.0,92
Flavour,Twitter_followers_daily,Q1_2025,net_change,-2022.0,1425795.0,1423773.0,74
Flavour,Twitter_followers_daily,Q1_2026,net_change,-2283.0,1398857.0,1396574.0,79
Flavour,Twitter_followers_daily,Q2_2025,net_change,-750.0,1423856.0,1423106.0,73
Flavour,Twitter_followers_daily,Q3_2025,net_change,-3901.0,1423094.0,1419193.0,67
Flavour,Twitter_followers_daily,Q4_2025,net_change,-20214.0,1419101.0,1398887.0,88
Flavour,Wikipedia_views_daily,Q1_2025,sum,20035.0,220.0,203.0,90
Flavour,Wikipedia_views_daily,Q1_2026,sum,17451.0,262.0,150.0,84
Flavour,Wikipedia_views_daily,Q2_2025,sum,23914.0,180.0,188.0,91
Flavour,Wikipedia_views_daily,Q3_2025,sum,18618.0,165.0,154.0,92
Flavour,Wikipedia_views_daily,Q4_2025,sum,22197.0,162.0,241.0,92
Flavour,YouTube_channel_views_daily,Q1_2025,sum,126069020800.0,1383048100.0,1414194400.0,90
Flavour,YouTube_channel_views_daily,Q1_2026,sum,137252799200.0,1505352600.0,1541450800.0,90
Flavour,YouTube_channel_views_daily,Q2_2025,sum,130490871300.0,1413784200.0,1451998500.0,91
Flavour,YouTube_channel_views_daily,Q3_2025,sum,133731503600.0,1452362900.0,1451443800.0,92
Flavour,YouTube_channel_views_daily,Q4_2025,sum,135967734500.0,1451928300.0,1504841200.0,92
Flavour,YouTube_subscribers_daily,Q1_2025,net_change,83333.0,3527500.0,3610833.0,90
Flavour,YouTube_subscribers_daily,Q1_2026,net_change,62727.0,3907273.0,3970000.0,90
